ATCOCode,Node
639000462,46682
3100U007513,55558
639000461,46682
3100U007512,55558
639000501,46680
3100U007491,55558
639000491,46248
3100U012395,55558
639000482,46680
3100U011478,55558
639000481,46680
3100U011477,55558
639000521,46247
3100U011395,55558
639000512,46249
3100U020457,55558
639000511,46249
3100U018398,55558
639000502,46669
410000008975,55587
3100U015468,55558
639000372,46785
3100U015467,55558
639000371,46791
3100U028445,55558
639000362,46793
3100U028022,55573
639000361,46793
3100U024034,55573
639000392,47445
3100U020458,55558
639000391,46740
3100U005494,55558
639000382,46783
3100U005493,55558
639000381,47444
3100U005288,55542
639000412,46738
3100U004517,55558
639000411,46738
3100U006026,55573
639000402,46739
3100U005515,55558
639000401,46739
3100U005514,55558
639000432,46695
3100U005495,55558
639000431,46697
3100U006469,55558
639000422,46706
3100U006468,55558
639000421,47477
3100U006288,55542
638062968,48250
3100U006027,55573
638055339,48250
3100U007376,55558
638055335,48193
3100U007375,55558
638055336,48088
3100U006493,55558
638055334,92003
3100U006491,55558
638064021,47931
3100T936475,55546
638052293,47931
3100T935503,55553
638052993,48323
3100T935502,55553
638052251,48034
3100T935338,55542
638055502,48059
3100T938492,55553
638055503,48068
3100T937475,55546
638053393,93313
3100T937426,55546
638052321,47987
3100T937425,55546
638052311,47908
3100T943490,55553
638052191,48845
3100T943485,55553
638052171,48845
3100T942485,55553
638066392,48813
3100T938493,55553
638066391,48813
3100T946316,55542
638051621,48685
3100T945506,55553
638061622,48685
3100T945505,55553
638067881,48839
3100T944490,55553
638067901,48874
3100T928394,55546
638067902,48874
3100T927394,55546
638067891,48847
3100T925466,55546
638055332,48815
3100T924466,55546
638055333,92003
3100T931357,55542
638052161,48849
3100T930357,55542
638067911,48849
3100T929470,55546
638053721,48113
3100T929469,55546
638055337,48087
3100T933384,55546
638055172,48827
3100T933338,55542
638055338,48090
3100T932498,55553
638050631,48769
3100T931498,55553
638051331,47689
3100T935047,55573
638053051,48429
3100T935046,55573
638053052,48404
3100T934384,55546
638050601,48239
3100T934338,55542
638050612,48767
3100T956037,55573
638050611,48767
3100T956027,55573
638050632,48770
3100T955466,55546
638066281,47597
3100T955027,55573
638050592,48189
3100T957297,55542
638050591,48190
3100T956466,55546
638050602,48243
3100T956297,55542
638055381,47737
3100T956038,55573
638051232,47737
3100T958526,55552
638051231,47737
3100T958525,55552
638066282,47597
3100T957509,55553
638052271,48346
3100T957508,55553
638065811,48318
3100T966527,55552
638052333,47891
3100T965545,55552
638052331,47891
3100T965465,55553
638051351,47679
3100T964465,55553
638051341,47689
3100T947315,55542
638052301,47921
3100T946443,55546
638052281,48023
3100T946442,55546
638051421,47700
3100T946374,55542
638051411,47722
3100T951037,55573
638051362,47704
3100T951036,55573
638051361,47703
3100T948375,55542
638066611,48348
3100T947374,55542
638053711,47723
3100T953500,55553
638053712,47723
3100T953499,55553
638051431,47699
3100T952524,55552
638051042,48535
3100T951524,55552
638051151,47719
3100T954550,5796
638051162,47714
3100T954508,55553
638051161,47714
3100T954507,55553
638053742,47834
3100T953550,5796
638053791,47834
3100T984006,55573
638055071,47719
3100T984005,55573
638051041,48535
3100T983542,55554
638050165,47944
3100T983541,55554
638051071,92005
3100T985515,55553
638051072,92005
3100T985514,55553
638053781,47934
3100T984516,55553
638050182,48090
3100T984514,55553
638050179,48061
3100T986523,55553
638050163,48194
3100T986076,55573
638050164,48081
3100T985517,55553
638050641,48780
3100T985516,55553
638053222,48164
3100T987279,55542
638053221,48164
3100T987076,55573
638050662,48741
3100T987006,55573
638051112,47832
3100T986552,55556
638051121,47719
3100T976563,5851
638051122,47719
3100T976289,55542
638050651,48787
3100T966545,55552
638051082,92004
3100T966528,55552
638051101,47937
3100T979515,55553
638051102,47938
3100T979514,55553
638051111,47835
3100T977563,5851
638051181,47604
3100T977289,55542
638053741,47607
3100T981490,55558
638051241,47755
3100T981489,55558
638051081,92004
3100T980543,55554
638063212,47782
3100T979543,55554
638063213,47782
3100T982557,55556
638051912,48159
3100T982516,55553
638060864,47820
3100T981557,55556
638060858,47875
3100T981516,55553
638060862,47821
3100T991511,55553
638060861,47821
3100T991509,55553
638063835,48724
3100T991285,55542
638063342,48354
3100T991284,55542
638060857,47885
3100T991516,55553
638068056,47885
3100T991515,55553
638060859,47875
3100T991514,55553
638063197,92016
3100T991513,55553
638063196,92016
3100T992280,55542
638063199,48561
3100T992014,55573
638063198,48561
3100T991546,55556
638050176,48227
3100T991526,55554
638050166,48193
3100T992527,55554
638050177,48230
3100T992526,55554
638050183,48230
3100T992518,55553
638050169,48065
3100T992516,55553
638050173,48234
3100T988006,55573
638050174,48227
3100T987523,55553
638050175,48227
410000008354,55587
3100T987522,55553
638061732,47785
410000008353,55587
3100T987516,55553
638050178,48230
3100T989508,55553
638050167,48192
3100T989505,55553
638050168,48193
3100T988550,55556
638060863,47820
3100T988505,55553
638060866,54787
3100T990281,55542
638060865,54787
3100T990280,55542
638061733,47785
3100T989553,55556
638052822,48271
3100T989509,55553
638052821,48271
3100T991281,55542
638052871,47854
3100T991279,55542
638052872,47854
3100T990549,55556
638052901,47850
3100T990515,55553
638052841,47861
410000007188,55585
638052842,47860
638052831,47862
638052921,47849
638052911,47850
638052912,47850
638052902,47850
638052892,47850
638052891,47850
638052881,47851
638052922,47850
638052992,48345
638052991,48322
638052981,48348
638052971,47947
638053002,48340
410000007173,55570
638052941,47964
410000007172,55570
638052932,47850
638052931,47850
638053031,48765
638053011,48324
638053012,48325
638053001,48340
638052861,47855
638052862,47855
638052852,47858
638052851,47858
638052061,48051
638067893,48876
638052141,48876
638052131,48871
638051572,48407
638063345,48053
3100CHHL1,55584
638052071,48053
3100CHHL0,55584
638052062,48051
3100BRWCKUT0,55554
638051591,48414
3100BRDNML0,55541
638051582,48407
3100CRMLNGT0,55606
638051581,48407
3100CRBG2,55555
638051571,48407
3100CRBG1,55555
638051811,48142
3100CRBG0,55555
638051561,48418
3100HLTWHST1,55541
638051541,49015
3100HLTWHST0,55541
638051592,48414
3100HEXHAM0,55548
638051911,48160
3100CRMLNGT1,55606
638051901,48850
3100PEGSWD1,55572
638051902,48848
410000007951,55570
3100PEGSWD0,55572
638052561,47799
410000007950,55570
3100HYDB1,55541
638051871,48853
3100HYDB0,55541
638052052,48046
638052051,48044
638051921,47762
638051891,48849
638051892,48849
410000007952,55570
638051881,48849
638051872,48853
638052123,48871
638052121,48831
638052081,48868
638052082,48870
638052471,47602
638052461,47656
3100ALNMOTH1,55584
638052451,47602
3100ALNMOTH0,55584
638052441,47656
638052241,93385
638067701,93385
3100T799383,5533
638052231,93337
3100T798383,5533
638052221,47673
3100T782012,55543
638051051,48543
3100T780015,5267
638051052,48543
3100T858393,55542
638051062,92007
3100T858392,55542
638051061,92007
3100T826386,5667
638053544,48128
3100T825386,5667
638053543,48128
3100T872415,5740
638053542,48119
3100T871414,5740
638053541,48128
3100T861394,55542
638051601,48414
3100T860393,55542
638051602,48414
3100T880426,5740
638051862,48870
3100T880425,5740
638051861,48870
3100T874386,55542
638052401,48610
3100T874385,55542
638052391,48477
3100RIDNGML1,55562
638052392,48457
410000008071,55587
3100RIDNGML0,55562
638051611,92003
3100PRUDHOE1,55562
638052381,48479
3100PRUDHOE0,55562
638052382,48479
3100T713049,5267
638052361,48706
410000008075,55587
3100T698067,5267
638052351,48599
410000008074,55587
3100STCKSFL1,55562
638052431,47604
410000008073,55587
3100STCKSFL0,55562
638052552,47788
410000008072,55587
3100T748033,5267
638052531,47808
3100T748032,5267
638052501,47646
3100T734437,5267
638053482,48129
3100T734037,5267
638053502,48070
3100T771023,5267
638053501,48070
3100T771022,5267
638053651,48083
3100T764028,5267
638050021,48154
3100T763028,5267
638052521,47694
3100T913382,55542
638055081,47699
3100T913381,55542
638053481,48129
3100T911470,55546
638050571,48717
3100T911469,55546
638050581,48391
3100T916382,55542
638062953,48391
3100T916302,55542
638050022,48154
3100T915381,55542
638062952,47944
3100T914347,55542
638050411,47944
3100T922480,55546
638053322,47601
3100T922057,55543
638053321,47599
3100T921063,55573
638052202,47738
3100T921062,55573
638053547,48128
3100T923467,55546
638053546,48128
3100T923466,55546
638053545,48128
3100T923057,55543
638053341,47692
3100T922481,55546
638052421,47670
3100T889379,55542
638052422,47671
3100T889378,55542
638052201,47738
3100T885326,55542
638053452,48736
3100T881426,5740
638053451,48736
3100T898340,55542
638053311,47692
3100T894377,55542
638053351,47692
3100T894376,55542
638050161,48116
3100T890340,55542
638050162,48086
3100T906082,55546
638053471,92018
3100T905304,55542
638053472,92009
3100T899474,55546
639003503,46336
3100T899473,55546
639003502,46340
3100T909475,55546
639003501,46339
3100T909457,55546
639003472,46063
3100T909456,55546
639003522,47550
3100T906474,55546
639003521,47551
3100Y686616,55520
639003512,47526
3100Y686602,55520
639003511,47544
3100Y686599,55520
639003544,46582
3100Y685602,55520
639003541,47550
3100Y688595,55520
639003534,46582
3100Y687599,55520
639003533,46582
3100Y687595,55520
639003591,47102
3100Y686617,55520
639003562,47476
3100Y689653,55520
639003561,47476
3100Y689643,55520
639003551,47135
3100Y689502,55534
639003361,47109
3100Y688643,55520
639003352,47117
3100Y693493,55534
639003351,47117
3100Y693492,55534
639003342,47117
3100Y690502,55534
639003401,47096
3100Y689654,55520
639003391,47096
3100Y679523,55534
639003381,47096
3100Y679522,55534
639003371,47096
3100Y678524,55534
639003441,86012
3100Y677539,55534
639003431,86012
3100Y681592,55520
639003421,47096
3100Y681519,55534
639003411,47096
3100Y680592,55520
639003471,46061
3100Y680519,55534
639003462,47496
3100Y684607,55520
639003461,47496
3100Y684606,55520
639003451,86011
3100Y682636,55520
639003681,47417
3100Y682635,55520
639003672,47405
3100Y685596,55520
639003671,47415
3100Y685595,55520
639003662,47403
3100Y685511,55534
639003701,97015
3100Y685510,55534
639003692,47400
3100Y704638,55541
639003691,47399
3100Y703637,55541
639003682,47415
3100Y702638,55541
639003722,47424
3100Y701642,55541
639003721,47424
3100Y707640,55541
639003712,47418
3100Y706640,55541
639003711,47418
3100Y705639,55541
639003742,47035
3100Y704639,55541
639003741,47028
3100Y708870,55543
639003732,47035
3100Y708658,55541
639003731,47035
3100Y707883,55543
639003611,47474
3100Y707658,55541
639003602,47152
3100Y713641,55541
639003601,47152
3100Y710642,55541
639003592,47102
3100Y710641,55541
639003631,47372
3100Y708871,55543
639003623,47155
3100Y695655,55520
639003622,47465
3100Y695654,55520
639003612,47153
3100Y695490,55534
639003643,47377
3100Y695489,55534
639003642,47376
3100Y698635,55520
639003641,47378
3100Y698585,55520
639003632,47371
3100Y697635,55520
639003661,47404
3100Y697585,55520
639003653,47402
3100Y699631,55520
639003652,47401
3100Y699630,55520
639003651,47401
3100Y698866,55543
639003861,46624
3100Y698639,55520
639003851,46623
3100Y699866,55543
639003841,46624
3100Y699639,55520
639003832,46640
3100Y699636,55520
639003901,47035
3100Y699635,55520
639003891,46640
3100Y732859,55543
639003881,46627
3100Y731859,55543
639003871,46627
3100Y729663,55541
639003941,46627
3100Y729662,55541
639003931,46627
3100Y738640,55541
639003921,46640
3100Y738639,55541
639003911,46640
3100Y738638,55541
639003971,46640
3100Y737640,55541
639003962,47035
3100Y742639,55541
639003961,46994
3100Y742638,55541
639003951,46627
3100Y741639,55541
639003762,47035
3100Y741638,55541
639003761,47035
3100Y748640,55541
639003752,47035
3100Y747640,55541
639003751,47035
3100Y744667,55541
639003791,47036
3100Y744666,55541
639003782,47036
3100Y714659,55541
639003781,47036
3100Y714641,55541
639003772,47035
3100Y714631,55541
639003811,47036
3100Y714630,55541
639003802,47036
3100Y721661,55541
639003801,47036
3100Y715660,55541
639003792,47036
3100Y715659,55541
639003831,46640
3100Y714660,55541
639003822,47035
3100Y723873,55543
639003821,47035
3100Y722865,55543
639003812,47036
3100Y722661,55541
639004062,46610
3100Y721865,55543
639004061,46610
3100Y726662,55541
639004052,46610
3100Y726661,55541
639004051,46610
3100Y725638,55541
639004091,47035
3100Y725637,55541
639004081,47036
3100Y766644,55541
639004072,47035
3100Y765644,55541
639004071,47035
3100Y764643,55541
639004131,46936
3100Y763643,55541
639004122,46921
3100Y768673,55541
639004121,46922
3100Y767644,55541
639004101,47035
3100Y766663,55541
639004162,46913
3100Y766645,55541
639004161,46935
3100Y771645,55541
639004152,46927
3100Y770858,55543
639004151,46927
3100Y770645,55541
639003991,46622
3100Y769673,55541
639003982,46626
3100Y774646,55541
639003981,46627
3100Y774554,55534
639003972,46640
3100Y773646,55541
639004011,46610
3100Y771858,55543
639004002,46620
3100Y751668,55541
639004001,46623
3100Y750668,55541
639003992,46617
3100Y748668,55541
639004022,46610
3100Y748667,55541
639004021,46610
3100Y753671,55541
639004013,46610
3100Y753670,55541
639004012,46610
3100Y753669,55541
639004042,46610
3100Y753668,55541
639004041,46610
3100Y755642,55541
639004031,86011
3100Y754663,55541
639004023,46610
3100Y754662,55541
639002712,86002
3100Y754642,55541
639002711,86002
3100Y758670,55541
639002702,86001
3100Y758642,55541
639002701,86001
3100Y757670,55541
639002741,86005
3100Y757642,55541
639002731,86005
3100U261044,55584
639002722,86004
3100U261039,55584
639002721,86004
3100U260044,55584
639002781,86007
3100U258198,55584
639002771,86008
3100U261134,55584
639002761,47360
3100U261132,55584
639002751,47360
3100U261131,55584
639002811,46444
3100U261126,55584
639002801,86005
3100U262044,55584
639002792,86005
3100U262043,55584
639002791,86007
3100U262041,55584
639002631,46478
3100U261135,55584
639002622,46478
3100U265142,55584
639002621,46478
3100U265044,55584
639002611,46466
3100U264140,55584
639002651,46967
3100U264139,55584
639002642,46478
3100U252145,55584
639002641,46478
3100U251175,55584
639002632,46478
3100U250175,55584
639002671,47272
3100U249199,55584
639002662,47121
3100U254190,55584
639002661,47121
3100U254144,55584
639002652,46965
3100U254125,55584
639002692,47380
3100U253000,55604
639002691,47393
3100U256178,55584
639002682,47381
3100U256177,55584
639002681,47379
3100U255125,55584
639002922,46444
3100U254191,55584
639002921,46444
3100U257199,55584
639002912,46444
3100U257037,55584
639002911,46444
3100U257036,55584
639002942,46583
3100U256200,55584
639002941,46583
3100U418613C,55584
639002932,46452
3100U418613B,55584
639002931,46451
3100U418613A,55584
639002962,46587
3100U285030,55604
639002961,46587
3100U418613X,55584
639002952,46587
3100U418613F,55584
639002951,46587
3100U418613E,55584
639002982,46587
3100U418613D,55584
639002981,46587
3100WYLAM1,55570
639002972,46587
3100WYLAM0,55570
639002971,46587
3100WDRNGTN1,55604
639002851,46444
3100WDRNGTN0,55604
639002841,46444
3100Y627934,5264
639002831,46444
3100Y626934,5264
639002822,46444
3100Y626639,55520
639002871,46444
3100Y292610,55541
639002862,46444
3100U267018,55604
639002861,46444
3100U266198,55584
639002852,46444
3100U266142,55584
639002883,46444
3100U266044,55584
639002881,46444
3100U268028,55584
639002880,46444
3100U267024,55604
639002872,46444
3100U267023,55604
639002902,46444
3100U267019,55604
639002901,46444
3100U270042,55584
639002892,46444
3100U270029,55584
639002891,46444
3100U270028,55584
639003092,47559
3100U268029,55584
639003091,47559
3100U280028,55604
639003082,47508
3100U276031,55584
639003081,47501
3100U276030,55584
639003112,47032
3100U275042,55584
639003111,47027
3100Y651587,55520
639003102,47034
3100Y650663,55520
639003101,47030
3100Y650662,55520
639003131,47314
3100Y650587,55520
639003122,47276
3100Y653585,55520
639003121,47276
3100Y652896,5266
639003113,47041
3100Y652895,5266
639003151,47295
3100Y652585,55520
639003142,47315
3100Y657659,55520
639003141,47382
3100Y657658,55520
639003132,47296
3100Y655662,55520
639003011,46587
3100Y655661,55520
639003001,46587
3100Y658654,55520
639002992,46587
3100Y658651,55520
639002991,46587
3100Y658585,55520
639003031,46587
3100Y658584,55520
639003022,46587
3100Y631930,5265
639003021,46587
3100Y630931,5265
639003012,46587
3100Y628935,5264
639003052,46587
3100Y628643,55520
639003051,46587
3100Y634663,55520
639003041,46587
3100Y632935,5265
639003032,46587
3100Y632930,5265
639003072,46609
3100Y631931,5265
639003071,46607
3100Y642587,55520
639003062,46585
3100Y640648,55520
639003061,46591
3100Y640647,55520
639003261,47474
3100Y634664,55520
639003252,47374
3100Y650586,55520
639003251,47374
3100Y646663,55520
639003242,47372
3100Y645663,55520
639003281,47149
3100Y642588,55520
639003272,47153
3100Y669654,55520
639003271,47153
3100Y668658,55520
639003262,47473
3100Y668654,55520
639003301,47118
3100Y667659,55520
639003292,47553
3100Y671583,55520
639003291,47553
3100Y670642,55520
639003282,47149
3100Y670641,55520
639003341,47100
3100Y670584,55520
639003331,47118
3100Y675542,55534
639003321,47118
3100Y674543,55534
639003311,47118
3100Y671586,55520
639003163,47396
3100Y671585,55520
639003162,47398
3100Y677538,55534
639003161,47395
3100Y677524,55534
639003152,47277
3100Y676542,55534
639003191,47415
3100Y675543,55534
639003181,47405
3100Y659654,55520
639003172,47414
3100Y659653,55520
639003171,47414
3100Y659651,55520
639003213,47414
3100Y658655,55520
639003212,47414
3100Y660650,55520
639003211,47414
3100Y660649,55520
639003201,47406
3100Y659871,5267
639003241,47377
3100Y659870,5267
639003232,47401
3100Y665645,55520
639003231,47401
3100Y663647,55520
639003221,47414
3100Y662647,55520
639002012,47233
3100Y660877,5267
639002011,47233
3100Y667658,55520
639002002,47267
3100Y666645,55520
639002001,47267
3100Y666586,55520
639002032,47209
3100Y666585,55520
639002031,47209
3100U211186,55584
639002022,47247
3100U211082,55584
639002021,47247
3100U210323,55584
639002052,47366
3100U210315,55584
639002051,47349
3100U212314,55584
639002042,47288
3100U212285,55584
639002041,47288
3100U212284,55584
639002072,47346
3100U212230,55584
639002071,47321
3100U215317,55584
639002062,47348
3100U213230,55584
639002061,47347
3100U213170,55584
639001931,46558
3100U212315,55584
639001922,46559
3100U218319,55584
639001921,46558
3100U217267,55584
639001912,46557
3100U217266,55584
639001951,46635
3100U216317,55584
639001942,46569
3100U203142,55584
639001941,46570
3100U203084,55577
639001932,46558
3100U203083,55577
639001972,46968
3100U200127,55584
639001971,46968
3100U204334,55584
639001961,46970
3100U203334,55584
639001952,46571
3100U203202,55584
639001992,47250
3100U203143,55584
639001991,47256
3100U208124,55584
639001982,46972
3100U207124,55584
639001981,46972
3100U206083,55584
639002191,46830
3100U206082,55584
639002182,46858
3100U210314,55584
639002181,46855
3100U210186,55584
639002172,46859
3100U210082,55584
639002242,46512
3100U209323,55584
639002202,46726
3100U231117,55584
639002201,46720
3100U231116,55584
639002192,46829
3100U230228,55584
639002262,47004
3100U230227,55584
639002261,47004
3100U232109,55584
639002252,46523
3100U231294,55584
639002251,46523
3100U231225,55584
639002282,46998
3100U231224,55584
639002281,46998
3100U232224,55584
639002272,46998
3100U232223,55584
639002271,46998
3100U232112,55584
639002092,47489
3100U232110,55584
639002091,70100
3100U233109,55584
639002082,47325
3100U233067,55584
639002081,47325
3100U232294,55584
639002112,70100
3100U232248,55584
639002111,70100
3100U221317,55584
639002102,70100
3100U220317,55584
639002101,70100
3100U219320,55584
639002141,47210
3100U219318,55584
639002131,47325
3100U224066,55584
639002122,47160
3100U224065,55584
639002121,47161
3100U223249,55584
639002171,46859
3100U222250,55584
639002162,47212
3100U228234,55584
639002161,47213
3100U225245,55584
639002151,47216
3100U225244,55584
639002381,46765
3100U225125,55584
639002372,46582
3100U230150,55584
639002371,46576
3100U230121,55584
639002362,46523
3100U229293,55584
639002401,46485
3100U229292,55584
639002392,46545
3100U238118,55584
639002391,46544
3100U238110,55584
639002382,46769
3100U238003,55604
639002421,46474
3100U237118,55584
639002412,46471
3100U242064,55584
639002411,46471
3100U241149,55584
639002402,46487
3100U240092,55584
639002442,46478
3100U240091,55584
639002441,46478
3100U243015,55604
639002432,46478
3100U242149,55584
639002431,46478
3100U242148,55584
639002302,46580
3100U242147,55584
639002301,46581
3100U243152,55584
639002292,46996
3100U243143,55584
639002291,46996
3100U243120,55584
639002321,46572
3100U243064,55584
639002312,46581
3100U234018,55584
639002311,46581
3100U233217,55584
639002303,46582
3100U233112,55584
639002341,46652
3100U233110,55584
639002332,46572
3100U235109,55584
639002331,46575
3100U235018,55584
639002322,46575
3100U234217,55584
639002361,46523
3100U234067,55584
639002352,46523
3100U236116,55584
639002351,46523
3100U235251,55584
639002342,46657
3100U235177,55584
639002542,46478
3100U235110,55584
639002541,46478
3100U237110,55584
639002532,46478
3100U237003,55604
639002531,46478
3100U236177,55584
639002562,46478
3100U236117,55584
639002561,46478
3100U247004,55604
639002552,46478
3100U246105,55584
639002551,46478
3100U246103,55584
639002582,46478
3100U246060,55584
639002581,46478
3100U248016,55604
639002572,46478
3100U248003,55604
639002571,46478
3100U247060,55584
639002602,46478
3100U247015,55604
639002601,46478
3100U249025,55584
639002592,46478
3100U248063,55584
639002591,46478
3100U248056,55584
639002462,46478
3100U248055,55584
639002461,46478
3100U249198,55584
639002452,46478
3100U249147,55584
639002451,46478
3100U249063,55584
639002482,46478
3100U249026,55584
639002481,46478
3100U244015,55604
639002472,46478
3100U243156,55584
639002471,46478
3100U243155,55584
639002502,46478
3100U243153,55584
639002501,46478
3100U245012,55604
639002492,46478
3100U245011,55604
639002491,46478
3100U244143,55584
639002522,46478
3100U244108,55584
639002521,46478
3100U245108,55584
639002512,46478
3100U245079,55584
639002511,46478
3100U245078,55584
639001392,47205
3100U245015,55604
639001391,47204
3100U246012,55604
639001382,47206
3100U246011,55604
639001381,47206
3100U246010,55604
639001412,47159
3100U246009,55604
639001411,47159
3100U170218,55584
639001402,47204
3100U169231,55584
639001401,47204
3100U169230,55584
639001432,47162
3100U168258,55584
639001431,47161
3100U174349,55584
639001422,47324
3100U174348,55584
639001421,47161
3100U174068,55577
639001452,47168
3100U171218,55584
639001451,47168
3100U177204,55584
639001442,46269
3100U177070,55577
639001441,46269
3100U177022,55577
639001311,46269
3100U175068,55577
639001302,47175
3100U178126,55577
639001301,47175
3100U178070,55577
639001292,47159
3100U178022,55577
639001332,47194
3100U177207,55584
639001331,47194
3100U146343,55558
639001322,47159
3100U145343,55558
639001321,47159
3100U142335,55558
639001352,46877
3100U141335,55558
639001351,46877
3100U155350,55558
639001342,47198
3100U154350,55558
639001341,47198
3100U147343,55558
639001372,47206
3100U147342,55558
639001371,47206
3100U161250,55584
639001362,46877
3100U160250,55584
639001361,46877
3100U160119,55577
639001542,47218
3100U160118,55577
639001541,47218
3100U166236,55584
639001532,47226
3100U165238,55584
639001531,47226
3100U164033,55577
639001562,47207
3100U163033,55577
639001561,47207
3100U184002,55577
639001552,47214
3100U183009,55577
639001551,47214
3100U183008,55577
639001582,47286
3100U183005,55577
639001581,47288
3100U184176,55584
639001572,47288
3100U184175,55584
639001571,47288
3100U184134,55584
639001602,47278
3100U184005,55577
639001601,47311
3100U185136,55584
639001592,47282
3100U185135,55584
639001591,47283
3100U185002,55577
639001472,47159
3100U184255,55584
639001471,47159
3100U187123,55577
639001462,47175
3100U186269,55584
639001461,47175
3100U186131,55584
639001492,47339
3100U185269,55584
639001491,47469
3100U179348,55584
639001482,47161
3100U179145,55584
639001481,47159
3100U179132,55584
639001502,47324
3100U179130,55584
639001501,47316
3100U180145,55584
639001494,47161
3100U180132,55584
639001493,47161
3100U180130,55584
639001522,47228
3100U179349,55584
639001521,47210
3100U181133,55584
639001512,47210
3100U181132,55584
639001511,47210
3100U181129,55584
639001691,47101
3100U180349,55584
639001683,47149
3100U182132,55584
639001682,47476
3100U182129,55584
639001681,47476
3100U181349,55584
639001712,46571
3100U181135,55584
639001711,46571
3100U191122,55577
639001702,46752
3100U190345,55584
639001701,46752
3100U190149,55584
639001732,46565
3100U190148,55584
639001731,46567
3100U191129,55584
639001722,46564
3100U191127,55577
639001721,46564
3100U191125,55577
639001743,46515
3100U191123,55577
639001742,46521
3100U192085,55577
639001741,46649
3100U191345,55584
639001733,46567
3100U191131,55584
639001614,47267
3100U191130,55584
639001613,47264
3100U192128,55577
639001612,47269
3100U192127,55577
639001611,47269
3100U192124,55577
639001632,47258
3100U192086,55577
639001631,47258
3100U187209,55584
639001622,47249
3100U187131,55584
639001621,47271
3100U187125,55577
639001652,47146
3100U187124,55577
639001651,47146
3100U188346,55584
639001642,46977
3100U188209,55584
639001641,47259
3100U188122,55577
639001672,47134
3100U188120,55577
639001671,47129
3100U189131,55584
639001662,47127
3100U189126,55577
639001661,47142
3100U189121,55577
639001851,46489
3100U188347,55584
639001842,46644
3100U190132,55584
639001841,46644
3100U190130,55584
639001832,43806
3100U190129,55584
639001871,46492
3100U190122,55577
639001862,46489
3100U196086,55577
639001861,46490
3100U195124,55584
639001852,46489
3100U195120,55577
639001891,46665
3100U195119,55577
639001882,46491
3100U196116,55577
639001881,46665
3100U196089,55577
639001872,46492
3100U196088,55577
639001911,46557
3100U196087,55577
639001902,46557
3100U197127,55584
639001901,46557
3100U196124,55584
639001892,46557
3100U196123,55577
639001771,46523
3100U196122,55577
639001762,46514
3100U200126,55584
639001761,46514
3100U199127,55584
639001751,43805
3100U199086,55577
639001791,43805
3100U199085,55577
639001782,46523
3100U192226,55584
639001781,46465
3100U192133,55584
639001772,46523
3100U192132,55584
639001811,43806
3100U192129,55584
639001802,43807
3100U193122,55577
639001801,43807
3100U193121,55577
639001792,43805
3100U193086,55577
639001831,46644
3100U193085,55577
639001822,43806
3100U194119,55577
639001821,43806
3100U194118,55577
639001812,43806
3100U193243,55584
639006432,47067
3100U193128,55584
639006431,47010
3100U195117,55577
639006414,47055
3100U195089,55577
639006413,47065
3100U195088,55577
639006436,47066
3100U194128,55584
639006435,47066
3100Y951656,55548
639006434,47066
3100Y951655,55548
639006433,47067
3100Y951650,55548
639006441,47084
3100Y951638,55548
639006439,47067
3100Y952650,55548
639006438,47067
3100Y952638,55548
639006437,47067
3100Y951660,55548
639006445,47084
3100Y951659,55548
639006444,47085
3100Y955652,55548
639006443,47084
3100Y955651,55548
639006442,47084
3100Y953754,55549
639006377,46999
3100Y953753,55549
639006376,46999
3100Y957652,55548
639006375,47001
3100Y957638,55548
639006374,47001
639006391,47015
3100Y956638,55548
639006383,47007
3100Y941638,55548
639006382,47054
3100Y940642,55548
639006381,47007
3100Y940641,55548
639006402,47086
3100Y940638,55548
639006401,47086
3100Y943639,55548
639006393,47015
3100Y942639,55548
639006392,47015
3100Y941640,55548
639006412,47055
3100Y941639,55548
639006411,47055
3100Y945648,55548
639006404,47086
3100Y945647,55548
639006403,47107
3100Y945639,55548
639006541,47121
3100Y944893,55543
639006532,47079
3100Y949655,55548
639006531,47079
3100Y948655,55548
639006522,47123
3100Y946639,55548
639006781,46164
3100Y945893,55543
639006552,47079
3100Y967639,55555
639006551,47079
3100Y966639,55555
639006542,47123
639006801,46163
639006792,46162
3100Y970653,55555
639006791,46162
3100Y970577,55562
639006782,46164
3100Y970576,55562
639006821,46184
3100Y970572,55562
639006812,46160
3100Y973577,55562
639006811,46160
3100Y973576,55562
639006802,46161
3100Y971653,55555
639006453,47097
3100Y971572,55562
639006452,47093
3100Y977633,55555
639006451,47085
3100Y977632,55555
639006446,47084
3100Y976578,55562
639006463,47046
3100Y976577,55562
639006462,97015
3100Y958585,55548
639006461,47053
639006454,47066
3100Y957664,55548
639006501,47259
3100Y957662,55548
639006485,47068
3100Y959652,55548
639006484,47068
3100Y959585,55548
639006482,47068
3100Y958653,55548
639006521,47123
3100Y958652,55548
639006512,47146
3100Y960639,55548
639006511,47141
3100Y960610,55548
639006502,47259
3100Y960609,55548
639006931,46071
3100Y959673,55555
639006922,46080
639006921,46138
639006912,46140
3100Y961639,55548
639006951,46065
3100Y960673,55555
639006942,46069
3100Y987569,55562
639006941,46069
3100Y986687,55555
639006932,46071
3100Y986686,55555
639006971,46078
3100Y986651,55555
639006962,46067
3100Y987685,55555
639006961,46067
3100Y987647,55555
639006952,46065
3100Y987640,55555
639006991,46063
3100Y987639,55555
639006982,46056
3100Y988856,55543
639006981,46056
3100Y988647,55555
